index	code	severity	small_ratio	turbo_ratio	likely_words	expected	small	turbo
569	num060	critical	0.7	0.7	thirty, date, ngayon	sunday, august thirty po ang date ngayon sa ating sistema.	Sunday August 30 po ang dating yan sa ating sistema.	Sunday, August 30 po ang dating yan sa ating sistema.
761	pay002	small_only	0.087	0.72	yes, po, kayong, magbayad, gamit, ang, inyong, gcash, o, kaya, maya	yes po, pwede kayong magbayad gamit ang inyong gcash o kaya maya.	Despo, pwede gai wabay diame den yun ji chashokha yama ya.	Yes, po. Pwede kayong mabayad gamit ng inyong G-Chash o kaya maya.
843	pay084	small_only	0.0	0.828	mag, rereply, po, ang, aming, system, kapag, na, confirm, inyong, naging, transaksyon	mag rereply po ang aming system kapag na confirm na ang inyong naging transaksyon.	Magrena pwede pwede pwede pwede pwede pwede pwede pwede pwede.	Modred up na po ang aming system kapag na-confirm na ang inyong naging transaksyon.
877	prc018	small_only	0.118	0.727	kapag, kumuha, kayo, ng, dalawa, libre, na, po, kayong, isa	kapag kumuha kayo ng dalawa, may libre na po kayong isa!	Bapakong buwakawa, may libeli buwakay, Liza.	Kapag kumuha ka ng 2, may libre na mo kayong isa.
359	fup050	small_only	0.065	0.786	kung, mga, kaibigan, kayong, gustong, umorder, pwede, niyo, silang, papuntahin, sa, aming, pahina	kung may mga kaibigan kayong gustong umorder, pwede niyo silang papuntahin sa aming pahina.	If you have a friend that you want to murder, you may now go to our house.	Kung may mga kaibigan dahil mustang umorder, pwede nyo silang papuntahin sa aming pahina.
699	obj090	small_only	0.091	0.769	huwag, po, kayong, mag, alala, kailangan, ninyo, pa, ng, oras, upang, magpasya	huwag po kayong mag alala kung kailangan ninyo pa ng oras upang magpasya.	Kumpukay magalala kung payayangan niyo panagwala sa upong magpasha.	Huwag po kayo mag-alala kung kailangan nyo pa ng oras upong magpasya.
1028	prd019	small_only	0.0	0.917	paumanhin, po, pero, matagal, pa, ang, susunod, na, dating, ng, materyales	paumanhin po, pero matagal pa po ang susunod na dating ng materyales.	Names may appear, but Tagalog may not be a material.	Paumanhin po pero matagal pa po ang susunod na dating ng materiales.
1036	prd027	small_only	0.174	0.75	ang, red, and, blue, ano, pong, kulay, gusto, ninyo	available po ang red and blue, ano pong kulay ang gusto ninyo?	Available by Red in View. Ano po kula yung gusin nyo?	Available ba ang Red and Green? Ano pong kulay ang gusto niyo?
995	prc136	small_only	0.286	0.727	bawat, metro, po, ng, tela, nagkakahalaga, ninety	bawat isang metro po ng tela ay nagkakahalaga ng ninety pesos.	Mawot isang metropolantela ay nagkakahan na din ang 90 pesos.	Bawat isang meter po ng tela ay nagkakahanada ng 90 pesos.
130	dlv031	small_only	0.296	0.72	po, pick, up, ng, courier, ang, inyong, package, kanina	good news po, na pick up na ng courier ang inyong package kanina!	Good news pop, napit up nila na queer year na ninyong backstage sya nina.	Good news po, napitap na ng Courier ang inyong package na nina.
328	fup019	small_only	0.276	0.741	susubukan, ko, po, kayong, tawagan, ulit, ng, umaga, desisyon	susubukan ko po kayong tawagan ulit bukas ng umaga para sa inyong desisyon.	So siya bukaw na bukaw yung tawada nalit bukas nang mga ba para sa inyong decision.	So, sabukan ko po kayong tawadan ulit bukas ng mada para sa inyong desisyon.
616	obj007	small_only	0.308	0.72	paumanhin, iyon, po, ang, pinakamababang, presyo, aming, maibibigay	paumanhin po, ngunit iyon na po ang pinakamababang presyo na aming maibibigay.	Paomantin po, ngunit yun na pampin na kamabag pampersion na kami mo di-dijay.	Paumanhin po, ngunit yun na po ang pinakamababang presyo ng aming may didigay.
800	pay041	small_only	0.308	0.72	kailangan, po, muna, nating, magbayad, downpayment, bago, umpisahan	kailangan po muna nating magbayad ng downpayment bago umpisahan ang inyong project.	Chila ang pumunan natin mag-biden ng payment babo ang bisahan ng inyong project.	Kailangan po muna natin magbayad ng dump payment bago umdesahan ang inyong project.
0	cls001	small_only	0.32	0.72	pasensya, ulit, sa, naging, abala, kanina, pag, unawa, ninyo	pasensya na po ulit sa naging abala kanina, salamat sa pag unawa ninyo.	Pasensyon na po alitso na dihabala kami na, salamat sa pagunawan nyo.	Pasensya na po ulit sa nagihabala kanina. Salamat sa pag-unawan nyo.
640	obj031	small_only	0.207	0.846	naiintindihan, mag, usap, muna, kayo, asawa, ninyo, bago, bumili	naiintindihan ko po, mag usap muna kayo ng asawa ninyo bago kayo bumili.	May hindihan ko po, mapusap mo na kaya ng asa ko ay nyo bako kaya bumigay.	Naintindihan ko po, mag-usap muna kayo ng asawa nyo bago kayo bumili.
577	num068	small_only	0.32	0.75	five, thirty, magbubukas, ng, shop, para, sa, mga	five thirty am po kami magbubukas ng shop para sa mga suki.	5.30 am po kami mo bubukas na siya, payas na ma suki.	5.30 am po kaming magbubukas ng shop para sa mga suki.
656	obj047	small_only	0.24	0.833	babalikan, ko, po, biyernes, upang, malaman, ang, inyong, pasya	babalikan ko po kayo sa biyernes upang malaman ang inyong huling pasya.	Baabadikang tukpo kayo sa beer nais yung pangmalaman ng inging huling ba siya.	Babalitan ko po kayo sa Beerness upang malaman ang inyong huling pasya.
55	cls056	small_only	0.25	0.833	maraming, salamat, masayang, uusap, natin, hanggang, muli, nating, pagkikita	maraming salamat sa masayang pag uusap natin, hanggang sa muli nating pagkikita!	Marami sarangat sa nagsayang pag-usap namin, handan sa mo nilating pagtikita.	Maraming sarangat sa masayang pag-uusap natin. Handan sa muli nating pagkikita.
1050	prd041	small_only	0.37	0.72	iche, ko, muna, wag, kayong, mag, alala, meron	iche check ko muna sa likod, wag kayong mag alala, baka meron pa.	Isi-check kung mo na sa likod, mo gay mo lalala, baka meran pa.	isi-check ko muna sa likod. Huwag kayong malalala, baka meron pa.
381	fup072	small_only	0.267	0.828	sakaling, nagbago, isip, niyo, tungkol, sa, pinag, usapan, bulk, order, kahapon	baka po sakaling nagbago ang isip niyo tungkol sa pinag usapan nating bulk order kahapon.	Baka po sa kaling nagbabawang isip nilatong kusapin ang kusapan nating bako quarter ka hapon.	Baka po sakaling nagbago ang isip nila tungkol sa pinag-usapan nating backorder kahapon.
784	pay025	small_only	0.348	0.75	bayad, po, ang, lahat, kaya, maghihintay, na, lang	bayad na po ang lahat, kaya maghihintay na lang kayo sa delivery!	May adepo ang lahak, kaya magigintay na nang kayo sa delivery.	Mayada po ang lahat, kaya magiging tayo na lang kayo sa delivery.
974	prc115	small_only	0.348	0.75	kapag, tinotal, kasama, yung, pumatak, po, two, thousand	kapag tinotal po natin kasama yung discount, pumatak po ng two thousand.	Tapag tinokal po natin sa Maying discount, matakpo ng 2,000.	Kapag tinotal po natin kasama yung discount, matak po ng 2,000.
513	num004	small_only	0.333	0.769	three, pieces, lang, po, ang, natitira, sa, itim, ninyo	three pieces na lang po ang natitira sa kulay itim na kailangan ninyo.	3 pises na nang pang matikirasa kulay, tinun na kailangan inyo.	3 pieces na lang po ang matitira sa kulay itin na kailangan ninyo.
168	dlv069	small_only	0.385	0.72	gusto, niyo, po, ba, ng, o, pick, up	gusto niyo po ba ng door to door delivery o branch pick up?	Be sure you go when an door-to-door delivery or branch pickup.	Pwede siya po ba ng door-to-door delivery o branch pickup.
573	num064	small_only	0.381	0.727	five, percent, po, ang, bawas, transaksyong, gumagamit, ng	five percent po ang bawas sa mga transaksyong gumagamit ng credit card.	5% pambawas sa mga transaksiyong dumadamit na credit card.	5% ang bawas sa mga transaksyong lumadamit ng credit card.
925	prc066	small_only	0.381	0.727	babawasan, ten, percent, nine, hundred, lang, po, siya	kung babawasan ng ten percent, magiging nine hundred na lang po siya.	Kung babuwasang ng 10%, magiging 900 na ng pusya.	Kung babawasan ng 10%, magiging 900 na lang po siya.
395	fup086	small_only	0.276	0.839	pasensya, po, kung, nakakaistorbo, pahinga, ninyo, mabilis, lang, itong, uusapan	pasensya na po kung nakakaistorbo sa pahinga ninyo, mabilis lang po itong pag uusapan natin.	Pasensyon na pukon nakakastorbo sa pahingin nyo. Nabilis ng puit ang pag-usapan natin.	Pasensya na po kung nakaka-storebo sa pahinga nyo. Mabilis lang po itong pag-uusapan natin.
553	num044	small_only	0.333	0.783	forty, percent, ibinigay, naming, discount, lumang, stock, ngayon	forty percent off po ang ibinigay naming discount sa lumang stock ngayon.	40% off po ang idenghyay namin the sound sa dumang stack mayan.	40% off po ang ibinigay naming discount sa dumang stock ngayon.
468	grt059	small_only	0.348	0.769	po, magandang, hapon, jane, ang, pangalan, mapagsisilbihan	magandang hapon po! jane po ang pangalan ko, paano ko po kayo mapagsisilbihan?	Pagandang hapunpok, jeng pang palan ko, paano ko kayo mapagsisindihan?	Magandang hapon po. Jane po ang paralan ko. Paano ko po kayong mapagsisindihan?
50	cls051	small_only	0.4	0.727	asahan, niyo, pong, darating, iyan, lalong, panahon	sige po, asahan niyo pong darating iyan sa lalong madaling panahon!	Sige po, asahing ipundalating yan sa lalo, madaling panahuan.	Sige po, asahin niya pong darating yan sa lalong madaling panahon.
798	pay039	small_only	0.296	0.833	sigurado, pong, kayo, madodoble, ng, sa, inyong, ngayon	sigurado pong hindi kayo madodoble ng charge sa inyong credit card ngayon.	Si Villana pang hindi kaya madadobo na nang charge sign yung credit card niya yan.	Simulada pong hindi kayo, madadoblo ng charge sa inyong credit card ngayon.
570	num061	small_only	0.381	0.762	transaction, code, nine, hundred, po, binigay, amin	transaction code nine hundred po ang binigay sa amin sa chat.	Tan-saction board, 980 ang bingigay sa amen sa chat.	Transaction board 900 po ang binigay sa amin sa chat.
206	dlv107	small_only	0.417	0.727	mula, ibabyahe, iyan, ng, papunta, norte	mula po dito, ibabyahe po iyan ng courier papunta sa norte.	Uyaw po dito, iba beahe po yan ang courier pa punta sa Nord.	Mula po dito, ibabiyahe po yan ng courier papunta sa North.
372	fup063	small_only	0.345	0.8	tumatawag, ako, napag, usapan, niyo, na, ng, pamilya, pagbili	tumatawag ako para i check kung napag usapan niyo na ng pamilya niyo ang pagbili.	Sa matawagong ko para i-check kung napabusapan yan ang pamilyan yung ang pabiliyay.	Tagalog ko para i-check kung napag-usapan niya na ng pamilya niyo ang pagbili.
857	pay098	small_only	0.414	0.733	i, verify, bangko, yung, tseke, na, idineposito, ninyo	i verify ko lang sa bangko kung pumasok na yung tseke na idineposito ninyo.	Iverify ko lang sa bank ko kung pumasok na in-chatin ay din ipokitanin nyo.	I-verify ko lang sa banko kung pumasok na yung chete na i-diniposit na ninyo.
893	prc034	small_only	0.429	0.72	niyo, itototal, ko, ulit, makita, computation	hayaan niyo po, itototal ko ulit para makita niyo na tama ang computation.	Hayaan n'yo po, ito-tol-tol-gulit para makikitan nyo na tama ang competition.	Hayaan nyo po, itututulog ulit para makita nyo na tama ang computation.
1052	prd043	small_only	0.32	0.833	hahanapan, po, kayo, ng, magandang, alternative, kung, sakaling	hahanapan ko po kayo ng magandang alternative kung sakaling wala na ito.	Hanapang kukukay na malandang ato na tip ko sa kaling wala na ito.	Hahanapan ko po kayo na magandang alternative kung sakaring wala na ito.
759	obj150	small_only	0.357	0.8	o, makakaasa, na, kahit, bumili, ituturing, kayong, mahalaga	makakaasa po kayo na kahit bumili kayo o hindi, ituturing namin kayong mahalaga.	Kakaasa po kayo, nakakahit mo may di kayo hindi, ito tuwi namin to yung mahalada.	Makakaasa po kayo na kahit bumili kayong hindi, itutuwing namin kayong mahalaga.
460	grt051	small_only	0.4	0.759	welcome, back, salamat, at, tumawag, kayo, tuloy, po, ang	welcome back po! salamat at tumawag kayo ulit sa amin. tuloy po natin ang usapan.	Bukitang bag po, sila makapit mo ako kaya ulit sa amin. Tuwepo natin na usapan.	Welcome back po. Salamat at tumukop kayo ulit sa amin. Tumuli po natin nausapan.
549	num040	small_only	0.435	0.727	saturday, twenty, nine, po, natin, i, inyong	saturday, august twenty nine po natin i schedule ang inyong delivery ngayon.	Sat or day, August 29, nating schedule ang yung delivery ngayon.	Saturday, August 29 po natin ischedule ang inyong delivery ngayon.
828	pay069	small_only	0.417	0.75	ay, umaabot, tatlo, hanggang, limang, araw, makuha	ang refund po ay umaabot ng tatlo hanggang limang araw bago makuha.	Ang refund po ayaw maabot ng 3-5 a.m. bago makuka.	Ang refund po ay umabot ng tatlaw hanggang limang araw bago makuka.
248	dlv149	small_only	0.4	0.769	kapag, nang, malakas, ititigil, muna, ng, pag, deliver	kapag umulan po nang malakas, ititigil muna ng rider ang pag deliver niya.	Tapag umulan po lahulakas, ititidil mo na na rider ang paddelivery niya.	Pag umulan po na walakas, ititigil muna ng rider ang pag-deliver niya.
563	num054	small_only	0.455	0.727	twenty, people, kasalukuyang, nagtatrabaho, opisina, taytay	twenty people po ang kasalukuyang nagtatrabaho sa aming opisina sa taytay.	Kuyantipibo po ang pasanong kuyang natakrabawa sa aming ofisina sa TaiTai.	20 people po ang pasalukuyang natatrabaho sa aming opisina sa Taytay.
714	obj105	small_only	0.462	0.72	makakaasa, sasayangin, ang, tiwalang, ibinibigay, ninyo	makakaasa kayong hindi namin sasayangin ang tiwalang ibinibigay ninyo sa aming tindahan.	Makakaasak kayong hindi namin sa sayang inanti, walang hindi nibigayin nyo sa aming tindahan.	Makakaasa kayong hindi namin sasayain ng tiwala na ibinibigay ninyo sa aming tindahan.
246	dlv147	small_only	0.4	0.783	dadaan, hub, ang, inyong, bago, pumunta, diyan	dadaan po muna sa main hub ang inyong package bago pumunta diyan.	Dadan po muna sa main harbalin yung package, waw po po monta-djany.	Dadaan po muna sa main habang inyong package bago pumunta dyan.
883	prc024	small_only	0.4	0.783	naku, sakto, po, pa, voucher, tayo	naku, sakto po dahil may pa voucher pa po tayo sa inyo!	Nakusak tapo dahil may paboucher paputay sa inyo.	Naku, sakta po dahil may paboucher pa po tayo sa inyo.
687	obj078	small_only	0.385	0.8	ipangangako, ko, po, maganda, ang, inyong, karanasan, ngayon	ipangangako ko po na mas maganda ang inyong magiging karanasan sa amin ngayon.	Yipen na nga kukupo na mas padandangin yung magiging kanalasan sa amin ninyayon.	Ipinangako ko po na mas magandang inyong magiging karanasan sa amin ngayon.
347	fup038	small_only	0.417	0.769	binabalikan, ko, kayo, tungkol, ten, percent, napag, usapan	binabalikan ko lang po kayo tungkol sa ten percent na napag usapan natin.	Minabalikan mo lang po kayutang ko sa 10% na napabosapan natin.	Binabalikan po lang po kayo ng tungkol sa 10% na napag-usapan natin.
840	pay081	small_only	0.417	0.769	bawal, po, ang, installment, produktong, naka, sale, na	bawal po ang installment plan para sa mga produktong naka sale na ngayon.	Mawad pawang installing plan para sa mga produk paong nakasil ngayon.	Bawag po ang installing plan para sa mga produktong naka-seal na ngayon.
397	fup088	small_only	0.345	0.848	huwag, po, kayong, mag, alala, gagawa, paraan, matulungan, magka, oras	huwag po kayong mag alala, gagawa kami ng paraan para matulungan kayong magka oras sa susunod.	Magpukay ang magalala, lagawa kami ng parahan para matungwanti ang maggaora sa susunod.	Huwag po kayong mag-alala na gawa kami ng paraan para matulungan kayong magka oras na susunod.
729	obj120	small_only	0.444	0.75	kailangang, magmadali, nandito, lamang, sakaling, handa	hindi ninyo kailangang magmadali, nandito lamang ako kung sakaling handa na kayo.	Hindi ninyo kayo lang ang mabadalay na dito lang ako kung sakaring handan na kayo.	Hindi ninyo kailangan mabadali. Nandito lamang ako kung sakaring handa na kayo.
